# Structure: t,	 x_calc,	 v_calc,	 E(t)/E0 - 1
	2.520000	 -0.547260	 -0.251879	 0.004330
	2.530000	 -0.549607	 -0.234686	 0.004052
	2.540000	 -0.551782	 -0.217420	 0.003769
	2.550000	 -0.553782	 -0.200085	 0.003481
	2.560000	 -0.555609	 -0.182688	 0.003189
	2.570000	 -0.557262	 -0.165233	 0.002893
	2.580000	 -0.558739	 -0.147726	 0.002593
	2.590000	 -0.560041	 -0.130172	 0.002290
	2.600000	 -0.561166	 -0.112578	 0.001985
	2.610000	 -0.562116	 -0.094949	 0.001677
	2.620000	 -0.562889	 -0.077289	 0.001367
	2.630000	 -0.563485	 -0.059606	 0.001055
	2.640000	 -0.563904	 -0.041903	 0.000742
	2.650000	 -0.564146	 -0.024188	 0.000429
	2.660000	 -0.564210	 -0.006465	 0.000115
	2.670000	 -0.564098	 0.011261	 -0.000200
	2.680000	 -0.563808	 0.028982	 -0.000513
	2.690000	 -0.563341	 0.046695	 -0.000826
	2.700000	 -0.562697	 0.064393	 -0.001138
	2.710000	 -0.561876	 0.082070	 -0.001449
	2.720000	 -0.560879	 0.099722	 -0.001757
	2.730000	 -0.559706	 0.117343	 -0.002063
	2.740000	 -0.558356	 0.134926	 -0.002367
	2.750000	 -0.556832	 0.152468	 -0.002667
	2.760000	 -0.555132	 0.169961	 -0.002964
	2.770000	 -0.553258	 0.187401	 -0.003257
	2.780000	 -0.551210	 0.204782	 -0.003546
	2.790000	 -0.548989	 0.222099	 -0.003831
	2.800000	 -0.546596	 0.239346	 -0.004110
	2.810000	 -0.544031	 0.256518	 -0.004384
	2.820000	 -0.541295	 0.273609	 -0.004653
	2.830000	 -0.538388	 0.290614	 -0.004915
	2.840000	 -0.535313	 0.307528	 -0.005172
	2.850000	 -0.532070	 0.324345	 -0.005422
	2.860000	 -0.528659	 0.341061	 -0.005664
	2.870000	 -0.525082	 0.357669	 -0.005900
	2.880000	 -0.521341	 0.374165	 -0.006128
	2.890000	 -0.517435	 0.390543	 -0.006349
	2.900000	 -0.513367	 0.406799	 -0.006561
	2.910000	 -0.509138	 0.422927	 -0.006765
	2.920000	 -0.504749	 0.438922	 -0.006960
	2.930000	 -0.500201	 0.454779	 -0.007147
	2.940000	 -0.495496	 0.470493	 -0.007324
	2.950000	 -0.490636	 0.486060	 -0.007492
	2.960000	 -0.485621	 0.501474	 -0.007651
	2.970000	 -0.480454	 0.516730	 -0.007799
	2.980000	 -0.475135	 0.531824	 -0.007938
	2.990000	 -0.469668	 0.546751	 -0.008067
	3.000000	 -0.464053	 0.561506	 -0.008186
	3.010000	 -0.458292	 0.576084	 -0.008294
